,id,name,link,reviews,rating,price_range_usd,is_sponsored,menu_link,reservation_link,featured_image,latitude,longitude,has_delivery,is_premium,cuisines
26,27782824,"Nhà Hàng Gió Biển - 252 Bình Minh, Cửa Lò",https://www.tripadvisor.com/Restaurant_Review-g4235728-d27782824-Reviews-Nha_Hang_Gio_Bi_n_252_Binh_Minh_C_a_Lo-Cua_Lo_Nghe_An_Province.html,0,0.0,,False,,,,10.7692,106.60293,False,False,"['Seafood', 'Vietnamese', 'Beer restaurants']"
27,33107922,Nathan Thai Fusion Restaurant,https://www.tripadvisor.com/Restaurant_Review-g1554764-d33107922-Reviews-Nathan_Thai_Fusion_Restaurant-Vinh_Nghe_An_Province.html,0,0.0,$$ - $$$,False,https://online.fliphtml5.com/ddugp/fkuo/,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/c8/63/bd/nathan-thai-contemporary.jpg,18.672012,105.6985,False,False,['Thai']
28,12882086,nha hang du thuyen Hai Chau,https://www.tripadvisor.com/Restaurant_Review-g1554764-d12882086-Reviews-Nha_hang_du_thuyen_Hai_Chau-Vinh_Nghe_An_Province.html,1,4.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/a6/69/19/nha-hang-du-thuy-n-h.jpg,18.644093,105.69959,False,False,"['Seafood', 'Vietnamese']"
29,18114302,Fujimo Restaurant,https://www.tripadvisor.com/Restaurant_Review-g1554764-d18114302-Reviews-Fujimo_Restaurant-Vinh_Nghe_An_Province.html,1,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/b6/88/db/fujimo-restaurant-add.jpg,,,False,False,[]
30,23089961,D'Art Socola Vinh - Nghệ An,https://www.tripadvisor.com/Restaurant_Review-g1554764-d23089961-Reviews-D_Art_Socola_Vinh_Ngh_An-Vinh_Nghe_An_Province.html,3,5.0,$$ - $$$,False,http://chocolatevinh.blogspot.com,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/8c/fa/ae/h-p-va-tui-xach.jpg,18.679405,105.69971,False,False,['Belgian']
31,19552717,Nha Hang Chay Hoan Chau,https://www.tripadvisor.com/Restaurant_Review-g1554764-d19552717-Reviews-Nha_Hang_Chay_Hoan_Chau-Vinh_Nghe_An_Province.html,0,0.0,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/53/88/d0/1st-floor.jpg,18.685976,105.680176,False,False,"['Asian', 'Deli', 'Vietnamese']"
32,15749932,Shogun Vinh - Japanese Street BBQ,https://www.tripadvisor.com/Restaurant_Review-g1554764-d15749932-Reviews-Shogun_Vinh_Japanese_Street_BBQ-Vinh_Nghe_An_Province.html,1,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/94/60/a5/shogun-vinh-japanese.jpg,18.676504,105.67729,False,False,[]
33,21191920,Horus Boardgames Cafe,https://www.tripadvisor.com/Restaurant_Review-g1554764-d21191920-Reviews-Horus_Boardgames_Cafe-Vinh_Nghe_An_Province.html,2,5.0,$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/b5/c4/93/horus-board-game-cafe.jpg,18.674664,105.685875,False,False,"['Cafe', 'Fast Food', 'Street Food']"
34,20225273,Hai san 179,https://www.tripadvisor.com/Restaurant_Review-g1554764-d20225273-Reviews-Hai_san_179-Vinh_Nghe_An_Province.html,0,0.0,$$$$,False,,,,18.697308,105.68497,False,False,[]
35,21229885,Hoa Ban Restaurant,https://www.tripadvisor.com/Restaurant_Review-g1554764-d21229885-Reviews-Hoa_Ban_Restaurant-Vinh_Nghe_An_Province.html,0,0.0,$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/d1/fc/bb/quang-c-nh-chung-nha.jpg,18.647165,105.67135,False,False,"['Seafood', 'European', 'Asian', 'Vietnamese', 'Beer restaurants']"
