,id,name,link,reviews,rating,price_range_usd,is_sponsored,menu_link,reservation_link,featured_image,latitude,longitude,has_delivery,is_premium,cuisines
2115,10787998,Orientea,https://www.tripadvisor.com/Restaurant_Review-g293925-d10787998-Reviews-Orientea-Ho_Chi_Minh_City.html,26,4.7,$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/03/85/d7/kung-fu-tea-set.jpg,10.773857,106.70423,False,False,['Healthy']
2116,33019132,FunnyBone Bar & Coffee,https://www.tripadvisor.com/Restaurant_Review-g293925-d33019132-Reviews-FunnyBone_Bar_Coffee-Ho_Chi_Minh_City.html,4,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/69/1e/ac/sehr-gemutliche-liebevoll.jpg,10.76591,106.69548,False,False,[]
2117,26794670,Phở Việt Nam - Phạm Hồng Thái,https://www.tripadvisor.com/Restaurant_Review-g293925-d26794670-Reviews-Ph_Vi_t_Nam_Ph_m_H_ng_Thai-Ho_Chi_Minh_City.html,200,4.8,$,True,http://phovietnam.vn/,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/af/3e/68/ph-d-c-bi-t.jpg,10.771386,106.69614,False,True,"['Vietnamese', 'Soups', 'Indigenous']"
2118,17558405,Morico,https://www.tripadvisor.com/Restaurant_Review-g293925-d17558405-Reviews-Morico-Ho_Chi_Minh_City.html,5,4.2,,False,http://morico.life/menu/,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/f0/4c/24/dish-1-mon-an-th-1.jpg,10.79077,106.71893,False,False,['Japanese']
2119,4055994,Thai Express,https://www.tripadvisor.com/Restaurant_Review-g293925-d4055994-Reviews-Thai_Express-Ho_Chi_Minh_City.html,51,3.1,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/05/52/11/photo2jpg.jpg,10.727163,106.71977,False,False,"['Asian', 'Thai']"
2120,27478479,Haidilao Bitexco Ho Chi Minh,https://www.tripadvisor.com/Restaurant_Review-g293925-d27478479-Reviews-Haidilao_Bitexco_Ho_Chi_Minh-Ho_Chi_Minh_City.html,2,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/9f/b7/b6/caption.jpg,10.771762,106.70466,False,False,[]
2121,26310810,Hot Beans Coffee & Cuisine,https://www.tripadvisor.com/Restaurant_Review-g293925-d26310810-Reviews-Hot_Beans_Coffee_Cuisine-Ho_Chi_Minh_City.html,6,4.8,,False,https://www.hotbeans.coffee/,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/c0/17/3c/caption.jpg,10.781512,106.70523,False,False,"['American', 'European', 'Asian', 'Vietnamese', 'Japanese Fusion']"
2122,7070097,Kichi Kichi,https://www.tripadvisor.com/Restaurant_Review-g293925-d7070097-Reviews-Kichi_Kichi-Ho_Chi_Minh_City.html,10,4.2,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/59/16/91/img20200525140804-largejpg.jpg,10.7766,106.66663,False,False,['Asian']
2123,27114989,Vinafresh,https://www.tripadvisor.com/Restaurant_Review-g293925-d27114989-Reviews-Vinafresh-Ho_Chi_Minh_City.html,6,4.3,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/b0/99/22/caption.jpg,10.82293,106.62975,False,False,['Vietnamese']
2124,13504927,Roadway Cafe & Beer,https://www.tripadvisor.com/Restaurant_Review-g293925-d13504927-Reviews-Roadway_Cafe_Beer-Ho_Chi_Minh_City.html,10,5.0,$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/85/f6/8a/literally-roadway.jpg,10.794291,106.70542,False,False,['Vietnamese']
